"","Word","Frequency"
"71266","tatty",3.3658600058918e-08
"71267","tatu",2.94512750515533e-07
"71268","tau",1.24368527217702e-05
"71269","taught",3.28322814274716e-05
"71270","taula",1.36317330238618e-07
"71271","taum",2.25512620394751e-07
"71272","taun",3.19756700559721e-07
"71273","taunt",6.26049961095875e-07
"71274","taunter",2.52439500441885e-08
"71275","taunting",5.73879131004553e-07
"71276","tauntingly",8.41465001472951e-09
"71277","taupe",1.51463700265131e-07
"71278","taupo",9.25611501620246e-07
"71279","taur",1.83439370321103e-07
"71280","tauranga",9.71050611699785e-07
"71281","taurean",3.87073900677557e-08
"71282","taurian",3.02927400530262e-08
"71283","tauric",3.53415300618639e-08
"71284","taurine",3.85390970674611e-07
"71285","taurobolium",3.02927400530262e-08
"71286","taurocholate",8.41465001472951e-09
"71287","taurocholic",6.73172001178361e-09
"71288","taurokathapsia",3.3658600058918e-09
"71289","tauromachy",6.73172001178361e-09
"71290","tauromorphic",3.3658600058918e-09
"71291","taut",6.04171871057579e-07
"71292","tauten",3.3658600058918e-09
"71293","tautly",1.85122300324049e-08
"71294","tautness",1.34634400235672e-08
"71295","tautochrone",4.54391100795393e-08
"71296","tautog",1.1107338019443e-07
"71297","tautological",2.07000390362346e-07
"71298","tautologically",2.35610200412426e-08
"71299","tautologous",2.35610200412426e-08
"71300","tautologously",3.3658600058918e-09
"71301","tautology",5.09927790892608e-07
"71302","tautomer",8.07806401414033e-08
"71303","tautomeric",2.35610200412426e-08
"71304","tautomerism",7.23659901266738e-08
"71305","tautomerization",2.18780900382967e-08
"71306","tautonym",8.41465001472951e-09
"71307","tautonymy",3.3658600058918e-09
"71308","tautosyllabic",6.73172001178361e-09
"71309","tav",5.25074160919121e-07
"71310","tave",8.41465001472951e-09
"71311","taver",6.73172001178361e-09
"71312","tavern",4.98820452873165e-06
"71313","taverner",3.28171350574451e-07
"71314","tavers",6.73172001178361e-09
"71315","tavola",1.73341790303428e-07
"71316","taw",6.39513401119443e-07
"71317","tawa",3.71927530651044e-07
"71318","tawdriness",1.00975800176754e-08
"71319","tawdry",1.22853890215051e-07
"71320","tawn",1.17805100206213e-08
"71321","tawney",2.35610200412426e-07
"71322","tawny",8.53245511493572e-07
"71323","taws",4.37561800765934e-08
"71324","tawse",2.52439500441885e-08
"71325","tax",5.67063264492622e-05
"71326","taxability",2.18780900382967e-08
"71327","taxable",1.07707520188538e-06
"71328","taxameter",3.3658600058918e-09
"71329","taxation",8.10667382419041e-06
"71330","taxed",1.60383229280744e-06
"71331","taxer",3.3658600058918e-09
"71332","taxi",8.80172391540706e-06
"71333","taxiable",5.0487900088377e-09
"71334","taxiarch",1.34634400235672e-08
"71335","taxibus",2.18780900382967e-08
"71336","taxicab",1.36317330238618e-06
"71337","taxidermal",3.3658600058918e-09
"71338","taxidermic",1.00975800176754e-08
"71339","taxidermist",1.58195420276915e-07
"71340","taxidermy",3.3658600058918e-07
"71341","taximeter",4.03903200707016e-08
"71342","taxing",9.07099271587841e-07
"71343","taxingly",3.3658600058918e-09
"71344","taxis",2.91651769510525e-06
"71345","taxman",2.76337106483717e-06
"71346","taxon",5.31469294930316e-06
"71347","taxonomer",3.3658600058918e-09
"71348","taxonomic",3.51732370615693e-06
"71349","taxonomical",1.1107338019443e-07
"71350","taxonomically",1.58195420276915e-07
"71351","taxonomist",1.46414910256293e-07
"71352","taxonomy",8.20260083435832e-06
"71353","taxpayer",1.61729573283101e-06
"71354","taxpaying",2.86098100500803e-08
"71355","tay",2.66239526466042e-06
"71356","tayer",3.19756700559721e-08
"71357","tayra",2.69268800471344e-08
"71358","tch",2.80712724491376e-06
"71359","tchai",8.41465001472951e-09
"71360","tche",2.18780900382967e-08
"71361","tchick",3.3658600058918e-09
"71362","tchu",2.35610200412426e-08
"71363","tck",1.14439240200321e-07
"71364","te",3.87023412777469e-05
"71365","tea",2.37831668016315e-05
"71366","teaberry",4.03903200707016e-08
"71367","teaboy",8.41465001472951e-09
"71368","teacake",5.04879000883771e-08
"71369","teach",1.49242232661243e-05
"71370","teachability",3.3658600058918e-09
"71371","teachable",4.37561800765934e-08
"71372","teache",3.3658600058918e-09
"71373","teacher",3.73358021153548e-05
"71374","teacherage",5.0487900088377e-09
"71375","teaching",4.16962737529877e-05
"71376","teachy",5.0487900088377e-09
"71377","teacup",2.38976060418318e-07
"71378","teacupful",3.3658600058918e-09
"71379","tead",3.87073900677557e-08
"71380","teagle",4.03903200707016e-08
"71381","teahouse",3.18073770556775e-07
"71382","teaism",1.51463700265131e-08
"71383","teak",6.71489071175415e-07
"71384","teakettle",2.69268800471344e-08
"71385","teakwood",1.17805100206213e-08
"71386","teal",2.28205308399464e-06
"71387","teallite",6.73172001178361e-09
"71388","team",0.000452034998791269
"71389","teamaker",3.3658600058918e-09
"71390","teamaking",3.3658600058918e-09
"71391","teamer",3.53415300618639e-08
"71392","teaming",1.39178311243626e-06
"71393","teamless",3.3658600058918e-09
"71394","teammate",5.0521558688436e-06
"71395","teamster",4.56074030798339e-07
"71396","teamwork",8.09489331416979e-07
"71397","tean",3.70244600648098e-08
"71398","teap",6.73172001178361e-09
"71399","teapot",9.20562711611408e-07
"71400","tear",5.39379065944162e-06
"71401","teardown",7.23659901266738e-08
"71402","teardrop",6.69806141172469e-07
"71403","tearer",8.41465001472951e-09
"71404","tearful",4.07269060712908e-07
"71405","tearfully",2.97878610521425e-07
"71406","tearfulness",1.00975800176754e-08
"71407","tearing",1.8478571432346e-06
"71408","tearless",8.41465001472951e-09
"71409","tearoom",1.24536820217997e-07
"71410","tearthumb",5.0487900088377e-09
"71411","teary",5.04879000883771e-08
"71412","tease",6.95050091216657e-07
"71413","teasel",6.73172001178361e-08
"71414","teaser",1.30931954229191e-06
"71415","teashop",1.34634400235672e-08
"71416","teasing",6.31098751104713e-07
"71417","teasingly",4.71220400824852e-08
"71418","teaspoon",3.26488420571505e-07
"71419","teaspoonful",1.85122300324049e-08
"71420","teasy",3.3658600058918e-09
"71421","teat",2.35610200412426e-07
"71422","teated",3.3658600058918e-09
"71423","teather",1.44731980253348e-07
"71424","teatime",1.51463700265131e-07
"71425","teaware",4.54391100795393e-08
"71426","teazer",1.34634400235672e-08
"71427","tebbet",6.73172001178361e-09
"71428","tec",1.30258782228013e-06
"71429","teca",4.54391100795393e-08
"71430","tecali",6.73172001178361e-09
"71431","tech",2.33220439808243e-05
"71432","technetium",5.89025501031066e-07
"71433","technic",1.73341790303428e-07
"71434","technica",5.08244860889662e-07
"71435","technical",6.20698243686507e-05
"71436","technicality",4.42610590774772e-07
"71437","technically",1.12857285997552e-05
"71438","technician",3.89766588682271e-06
"71439","technicism",5.0487900088377e-09
"71440","technics",3.06293260536154e-07
"71441","technique",3.76589246759204e-05
"71442","technocracy",7.38806271293251e-07
"71443","technocrat",1.98585740347616e-07
"71444","technocratic",2.84415170497857e-07
"71445","technologic",8.41465001472951e-08
"71446","technological",1.16627049204151e-05
"71447","technologically",1.5213687226631e-06
"71448","technologist",5.30122950927959e-07
"71449","technologue",6.73172001178361e-09
"71450","technology",0.000149518233181726
"71451","techy",1.00975800176754e-08
"71452","teck",1.52810044267488e-06
"71453","tecnology",4.71220400824852e-08
"71454","tecon",3.3658600058918e-09
"71455","tectal",2.69268800471344e-08
"71456","tectology",3.3658600058918e-08
"71457","tectonic",2.12890645372657e-06
"71458","tectonics",1.5213687226631e-06
"71459","tectorial",1.34634400235672e-08
"71460","tectosphere",5.0487900088377e-09
"71461","tectospinal",5.0487900088377e-09
"71462","tectum",1.44731980253348e-07
"71463","tecum",1.3968319024451e-07
"71464","ted",2.72584172577148e-05
"71465","tedder",5.95757221042849e-07
"71466","tedious",1.26724629221826e-06
"71467","tediously",5.2170830091323e-08
"71468","tediousness",2.01951600353508e-08
"71469","tedium",1.22853890215051e-07
"71470","tee",2.16088212378254e-06
"71471","teedle",3.3658600058918e-09
"71472","teel",9.92928701738082e-08
"71473","teem",7.06830601237279e-08
"71474","teeming",3.13024980547938e-07
"71475","teems",5.2170830091323e-08
"71476","teen",1.53028825167871e-05
"71477","teenage",1.2568121262e-05
"71478","teens",5.195204919094e-06
"71479","teensy",1.85122300324049e-08
"71480","teeny",1.24536820217997e-07
"71481","teer",6.56342701148902e-08
"71482","teet",2.01951600353508e-08
"71483","teeter",2.45707780430102e-07
"71484","teeterboard",8.41465001472951e-09
"71485","teeth",1.43267831150785e-05
"71486","teething",2.99561540524371e-07
"71487","teetotal",1.00975800176754e-07
"71488","teetotaler",1.04341660182646e-07
"71489","teetotalism",1.12756310197375e-07
"71490","teetotalist",3.3658600058918e-09
"71491","teevee",6.73172001178361e-08
"71492","teff",1.12756310197375e-07
"71493","teg",4.0222027070407e-07
"71494","tegmen",8.41465001472951e-09
"71495","tegmental",1.16122170203267e-07
"71496","tegmentum",8.24635701443492e-08
"71497","tegmina",5.0487900088377e-09
"71498","teguexin",3.3658600058918e-09
"71499","tegula",4.37561800765934e-08
"71500","tegument",2.52439500441885e-08
"71501","tegumentary",3.3658600058918e-09
"71502","tehsil",7.38806271293251e-07
"71503","teicher",1.21170960212105e-07
"71504","teil",9.22245641614354e-07
"71505","teind",1.17805100206213e-08
"71506","tejon",2.64220010462507e-07
"71507","teju",2.18780900382967e-08
"71508","tekiah",1.85122300324049e-08
"71509","tekke",1.17805100206213e-07
"71510","tekken",1.87310109327879e-06
"71511","teknonymy",5.0487900088377e-09
"71512","tektite",1.64927140288698e-07
"71513","telamon",2.81049310491966e-07
"71514","telang",2.35610200412426e-08
"71515","telangiectasia",1.81756440318157e-07
"71516","telangiectatic",1.51463700265131e-08
"71517","telar",8.75123601531869e-08
"71518","telautograph",5.38537600942689e-08
"71519","telautographic",3.3658600058918e-09
"71520","telautomatics",5.0487900088377e-09
"71521","tele",1.44900273253642e-06
"71522","telecast",1.86132058325817e-06
"71523","telecaster",1.07875813188832e-06
"71524","telecommunication",5.61425448982753e-06
"71525","telectroscope",1.17805100206213e-08
"71526","teledu",8.5829430150241e-08
"71527","telega",1.34634400235672e-08
"71528","telegenic",2.52439500441885e-08
"71529","telegony",3.87073900677557e-08
"71530","telegram",3.01412763527611e-06
"71531","telegraph",3.50184075012983e-05
"71532","telegrapher",8.75123601531869e-08
"71533","telegraphese",1.17805100206213e-08
"71534","telegraphic",4.64488680813069e-07
"71535","telegraphically",1.00975800176754e-08
"71536","telegraphist",5.55366900972148e-08
"71537","telegraphone",8.41465001472951e-09
"71538","telegraphy",1.27566094223299e-06
"71539","telekinesis",6.74854931181307e-07
"71540","telekinetic",4.59439890804231e-07
"71541","telemark",1.26388043221237e-06
"71542","telemeter",2.69268800471344e-08
"71543","telemetric",2.18780900382967e-08
"71544","telemetry",1.08717278190305e-06
"71545","telemotor",5.0487900088377e-09
"71546","telencephalic",1.85122300324049e-08
"71547","telencephalon",1.56512490273969e-07
"71548","teleologic",3.3658600058918e-09
"71549","teleological",5.40220530945634e-07
"71550","teleologically",1.6829300029459e-08
"71551","teleologism",3.3658600058918e-09
"71552","teleology",4.52708170792448e-07
"71553","teleost",1.43049050250402e-07
"71554","teleostome",3.3658600058918e-09
"71555","telepathic",1.5583931827279e-06
"71556","telepathically",5.23391230916175e-07
"71557","telepathist",5.0487900088377e-09
"71558","telepathy",1.72500325301955e-06
"71559","telephone",3.08077166339277e-05
"71560","telephonic",9.59270101679164e-08
"71561","telephonically",1.00975800176754e-08
"71562","telephonist",1.51463700265131e-08
"71563","telephony",2.49578519436877e-06
"71564","telephoto",3.38268930592126e-07
"71565","telephotography",1.34634400235672e-08
"71566","teleplasm",3.3658600058918e-09
"71567","teleprinter",4.29147150751205e-07
"71568","telescope",1.72062763501189e-05
"71569","telescopic",1.36317330238618e-06
"71570","telescopically",2.52439500441885e-08
"71571","telescopy",1.17805100206213e-08
"71572","teleseismic",8.41465001472951e-09
"71573","telesis",9.42440801649705e-08
"71574","telesterion",2.18780900382967e-08
"71575","telestial",3.70244600648098e-08
"71576","teletape",8.41465001472951e-09
"71577","teletherapy",1.85122300324049e-08
"71578","telethon",8.07806401414033e-07
"71579","teletype",6.36147541113551e-07
"71580","teletypesetter",1.85122300324049e-08
"71581","teletypewriter",9.08782201590787e-08
"71582","teleview",1.85122300324049e-08
"71583","televiewer",1.00975800176754e-08
"71584","televise",1.88488160329941e-07
"71585","television",0.000336612927469227
"71586","televisionary",1.34634400235672e-08
"71587","televisor",2.86098100500803e-08
"71588","televisual",6.39513401119443e-08
"71589","televox",5.0487900088377e-09
"71590","telfer",2.23829690391805e-07
"71591","telford",2.62537080459561e-06
"71592","telharmonic",3.3658600058918e-09
"71593","telharmonium",7.23659901266738e-08
"71594","teli",1.026587301797e-07
"71595","telial",6.73172001178361e-09
"71596","telic",3.65195810639261e-07
"71597","teliospore",8.41465001472951e-09
"71598","tell",3.45572846804911e-05
"71599","teller",4.09625162717032e-06
"71600","telling",1.40676118946248e-05
"71601","tellingly",1.3126854022978e-07
"71602","telltale",5.45269320954472e-07
"71603","tellurate",8.41465001472951e-09
"71604","tellurian",3.3658600058918e-08
"71605","telluric",1.54829560271023e-07
"71606","telluride",1.06024590185592e-06
"71607","tellurite",2.86098100500803e-08
"71608","tellurium",5.08244860889662e-07
"71609","tellurous",8.41465001472951e-09
"71610","telocentric",1.17805100206213e-08
"71611","telolecithal",5.0487900088377e-09
"71612","telophase",7.90977101384574e-08
"71613","telotroch",3.3658600058918e-09
"71614","telpherage",1.6829300029459e-08
"71615","telson",9.92928701738082e-08
"71616","telt",1.17805100206213e-08
"71617","telyn",8.41465001472951e-09
"71618","temacha",3.3658600058918e-09
"71619","teman",5.89025501031066e-08
"71620","tembe",4.03903200707016e-08
"71621","temblor",8.07806401414033e-08
"71622","temenos",1.36317330238618e-07
"71623","temerity",5.55366900972148e-08
"71624","temin",1.54829560271023e-07
"71625","temp",4.46481329781548e-06
"71626","temper",2.85088342499036e-06
"71627","tempera",8.17903981431708e-07
"71628","temperament",4.30661787753856e-06
"71629","temperamental",4.24098360742367e-07
"71630","temperamentally",5.55366900972148e-08
"71631","temperance",2.8559322149992e-06
"71632","temperate",6.52303669141832e-06
"71633","temperately",6.73172001178361e-09
"71634","temperateness",8.5829430150241e-08
"71635","temperature",5.04508756283122e-05
"71636","tempered",1.53819802269255e-06
"71637","tempest",3.7175923765075e-06
"71638","tempestuous",2.96195680518479e-07
"71639","tempestuousness",5.0487900088377e-09
"71640","tempi",2.4234192042421e-07
"71641","templar",2.71120023474585e-06
"71642","template",7.92744177887667e-05
"71643","temple",7.70125598648074e-05
"71644","templed",5.0487900088377e-09
"71645","templet",2.18780900382967e-08
"71646","tempo",6.30930458104418e-06
"71647","tempora",8.41465001472951e-08
"71648","temporal",6.95050091216657e-06
"71649","temporale",7.74147801355115e-08
"71650","temporality",1.1107338019443e-07
"71651","temporally",3.63512880636315e-07
"71652","temporalty",3.3658600058918e-09
"71653","temporarily",1.45994177755557e-05
"71654","temporary",2.5010022773779e-05
"71655","temporizing",2.35610200412426e-08
"71656","temporomandibular",1.78390580312266e-07
"71657","temporoparietal",3.3658600058918e-08
"71658","temporopontine",3.3658600058918e-09
"71659","tempt",3.85390970674611e-07
"71660","temptation",3.28339643574745e-06
"71661","tempter",7.57318501325656e-08
"71662","tempting",7.75830731358061e-07
"71663","temptingly",8.41465001472951e-09
"71664","temptress",1.90171090332887e-07
"71665","temse",6.05854801060525e-08
"71666","ten",9.87442349928478e-05
"71667","tenability",1.00975800176754e-08
"71668","tenable",1.88488160329941e-07
"71669","tenace",1.54829560271023e-07
"71670","tenacious",1.20497788210927e-06
"71671","tenaciously",1.69975930297536e-07
"71672","tenaciousness",1.34634400235672e-08
"71673","tenacity",7.65733151340385e-07
"71674","tenai",8.41465001472951e-09
"71675","tenaille",1.34634400235672e-08
"71676","tenaillon",3.3658600058918e-09
"71677","tenancy",7.60684361331548e-07
"71678","tenant",3.36417707588886e-06
"71679","tenantless",5.0487900088377e-09
"71680","tenantry",4.88049700854312e-08
"71681","tench",1.06024590185592e-06
"71682","tend",2.70177582672935e-05
"71683","tendance",2.01951600353508e-08
"71684","tendant",2.18780900382967e-08
"71685","tendency",1.20194860810396e-05
"71686","tendent",8.41465001472951e-09
"71687","tendential",3.3658600058918e-09
"71688","tendentious",1.9690281034467e-07
"71689","tendentiously",8.41465001472951e-09
